Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,Average_score
0,0.0,0.0,1,0.0,0.0,2.0,0.0,1.0,1.0,1.0,241
0,0.0,1.0,0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,215
0,3.0,2.0,0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,137
0,0.0,0.0,0,0.0,2.0,2.0,1.0,3.0,1.0,1.0,155
0,2.0,0.0,0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,175
1,0.0,1.0,1,1.0,1.0,1.0,0.0,2.0,1.0,2.0,236
1,0.0,3.0,1,0.0,2.0,1.0,1.0,1.0,0.0,1.0,267
1,2.0,0.0,0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,165
0,3.0,1.0,0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,174
1,3.0,2.0,1,0.0,0.0,1.0,1.0,1.0,0.0,1.0,191
1,3.0,0.0,1,0.0,1.0,2.0,1.0,0.0,1.0,0.0,274
1,1.0,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,169
0,2.0,1.0,0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,224
1,2.0,1.0,1,0.0,0.0,0.0,0.0,3.0,0.0,1.0,181
0,1.0,2.0,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,171
1,3.0,4.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,195
0,1.0,0.0,1,0.0,2.0,1.0,1.0,1.0,1.0,1.0,181
1,0.0,4.0,1,0.0,1.0,2.0,1.0,4.0,0.0,1.0,248
0,4.0,1.0,1,0.0,1.0,1.0,1.0,3.0,1.0,0.0,251
1,0.0,4.0,1,0.0,0.0,1.0,1.0,2.0,1.0,1.0,250
1,0.0,0.0,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,191
0,0.0,1.0,1,0.0,0.0,2.0,1.0,7.0,0.0,1.0,272
1,2.0,3.0,0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,149
0,1.0,0.0,1,0.0,1.0,1.0,1.0,3.0,1.0,1.0,224
1,3.0,0.0,0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,234
1,3.0,3.0,1,1.0,1.0,1.0,1.0,3.0,1.0,1.0,221
0,1.0,1.0,1,0.0,1.0,1.0,1.0,3.0,1.0,1.0,213
0,1.0,2.0,1,0.0,1.0,2.0,1.0,3.0,0.0,1.0,260
0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0,2.0,209
0,0.0,4.0,0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,234
1,2.0,0.0,1,0.0,1.0,2.0,0.0,3.0,0.0,1.0,199
0,2.0,4.0,1,0.0,2.0,2.0,1.0,2.0,0.0,1.0,234
1,0.0,0.0,0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,206
1,1.0,1.0,1,0.0,1.0,1.0,0.0,3.0,0.0,0.0,280
1,1.0,2.0,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,241
0,2.0,2.0,0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,250
0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0,1.0,174
0,3.0,4.0,1,1.0,0.0,2.0,1.0,1.0,1.0,1.0,261
0,0.0,3.0,1,1.0,1.0,2.0,1.0,2.0,1.0,1.0,249
1,1.0,0.0,1,0.0,0.0,2.0,0.0,2.0,1.0,1.0,216
1,1.0,2.0,1,0.0,1.0,2.0,1.0,1.0,0.0,2.0,256
0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0,2.0,258
1,1.0,1.0,0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,155
0,3.0,0.0,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0,231
1,3.0,0.0,0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,192
1,2.0,2.0,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,153
0,0.0,3.0,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,220
0,1.0,1.0,0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,210
0,3.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,184
0,2.0,0.0,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,190
1,1.0,3.0,0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,238
0,0.0,0.0,1,1.0,0.0,2.0,1.0,2.0,1.0,0.0,247
0,3.0,1.0,1,0.0,0.0,2.0,1.0,0.0,0.0,1.0,237
1,2.0,0.0,1,1.0,1.0,0.0,1.0,0.0,1.0,1.0,276
0,2.0,0.0,0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,186
1,1.0,0.0,0,0.0,1.0,2.0,0.0,3.0,0.0,1.0,175
1,0.0,2.0,1,1.0,1.0,1.0,1.0,2.0,0.0,0.0,242
0,2.0,1.0,1,0.0,0.0,2.0,0.0,2.0,0.0,2.0,128
0,2.0,2.0,1,0.0,1.0,2.0,1.0,3.0,0.0,1.0,189
1,2.0,0.0,1,0.0,2.0,2.0,1.0,4.0,0.0,2.0,156
0,3.0,1.0,0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,152
0,1.0,3.0,0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,210
1,3.0,2.0,1,0.0,1.0,2.0,1.0,0.0,1.0,0.0,108
0,1.0,1.0,0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,143
1,3.0,2.0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,231
1,2.0,0.0,1,0.0,2.0,1.0,1.0,1.0,1.0,0.0,177
1,1.0,0.0,1,1.0,0.0,0.0,0.0,2.0,0.0,1.0,253
0,2.0,1.0,0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,142
0,3.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,150
0,3.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,226
1,2.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0,1.0,161
1,2.0,2.0,0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,246
1,1.0,0.0,1,0.0,2.0,2.0,0.0,4.0,0.0,1.0,232
0,4.0,2.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,209
0,3.0,0.0,1,1.0,1.0,1.0,0.0,1.0,1.0,2.0,180
0,2.0,4.0,0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,215
1,3.0,4.0,0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,198
1,2.0,2.0,0,0.0,2.0,2.0,1.0,3.0,0.0,0.0,124
1,0.0,0.0,0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,179
0,2.0,0.0,1,0.0,3.0,1.0,0.0,2.0,0.0,0.0,215
1,1.0,4.0,0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,201
1,1.0,0.0,1,0.0,1.0,1.0,0.0,1.0,0.0,2.0,200
1,0.0,1.0,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,231
0,4.0,0.0,0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,149
0,2.0,0.0,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,171
0,0.0,0.0,0,1.0,1.0,2.0,1.0,5.0,0.0,1.0,225
1,0.0,1.0,1,0.0,1.0,1.0,1.0,6.0,0.0,0.0,155
1,0.0,0.0,0,1.0,2.0,2.0,1.0,5.0,1.0,0.0,175
1,0.0,0.0,1,0.0,1.0,1.0,1.0,3.0,0.0,1.0,261
0,0.0,3.0,0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,115
0,1.0,3.0,1,0.0,1.0,2.0,1.0,1.0,0.0,0.0,268
1,2.0,0.0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,233
0,3.0,0.0,1,0.0,1.0,2.0,0.0,3.0,0.0,0.0,169
1,3.0,0.0,0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,217
1,3.0,0.0,1,0.0,0.0,0.0,1.0,1.0,1.0,2.0,151
1,1.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0,1.0,159
0,2.0,0.0,1,1.0,1.0,1.0,0.0,1.0,0.0,2.0,201
0,3.0,2.0,0,0.0,2.0,2.0,1.0,3.0,1.0,0.0,190
0,0.0,0.0,1,0.0,2.0,2.0,1.0,0.0,0.0,1.0,177
1,3.0,4.0,1,1.0,2.0,1.0,1.0,1.0,0.0,1.0,298
0,0.0,0.0,1,0.0,0.0,1.0,1.0,3.0,0.0,1.0,222
1,2.0,2.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,147
1,0.0,3.0,0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,162
0,4.0,1.0,0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,193
0,2.0,2.0,1,1.0,1.0,0.0,1.0,3.0,0.0,0.0,249
1,2.0,0.0,1,0.0,1.0,0.0,0.0,2.0,1.0,1.0,276
1,3.0,1.0,1,0.0,0.0,2.0,1.0,3.0,1.0,0.0,243
0,3.0,0.0,1,0.0,1.0,1.0,1.0,1.0,0.0,2.0,221
1,1.0,2.0,1,0.0,2.0,0.0,0.0,2.0,0.0,2.0,280
0,2.0,1.0,1,0.0,1.0,0.0,1.0,2.0,1.0,1.0,60
0,3.0,4.0,0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,115
0,2.0,2.0,0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,172
1,2.0,1.0,1,0.0,0.0,2.0,0.0,5.0,0.0,0.0,242
1,0.0,0.0,1,0.0,2.0,1.0,1.0,0.0,0.0,2.0,254
0,2.0,1.0,1,0.0,2.0,1.0,0.0,3.0,0.0,1.0,161
1,1.0,0.0,0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,246
1,3.0,0.0,1,0.0,1.0,1.0,0.0,2.0,1.0,1.0,163
1,4.0,0.0,1,1.0,1.0,0.0,0.0,4.0,1.0,0.0,195
1,2.0,0.0,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,228
1,1.0,0.0,1,0.0,0.0,1.0,1.0,2.0,0.0,1.0,251
1,2.0,0.0,1,0.0,1.0,1.0,1.0,1.0,0.0,1.0,169
1,2.0,4.0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,205
0,3.0,0.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,158
1,2.0,0.0,1,0.0,0.0,2.0,1.0,0.0,0.0,0.0,187
1,4.0,0.0,1,0.0,1.0,2.0,0.0,2.0,0.0,1.0,207
0,2.0,1.0,0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,139
1,1.0,0.0,1,0.0,1.0,2.0,1.0,0.0,0.0,0.0,228
0,3.0,3.0,1,1.0,1.0,1.0,1.0,3.0,0.0,1.0,193
1,2.0,3.0,0,0.0,2.0,2.0,1.0,3.0,1.0,1.0,211
0,3.0,3.0,1,1.0,1.0,2.0,1.0,3.0,1.0,1.0,289
1,3.0,2.0,1,0.0,1.0,2.0,1.0,3.0,0.0,1.0,265
0,2.0,3.0,1,0.0,2.0,1.0,1.0,0.0,0.0,1.0,177
1,0.0,0.0,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,221
1,2.0,3.0,1,0.0,2.0,2.0,1.0,0.0,1.0,1.0,235
1,2.0,0.0,0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,199
1,1.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0,2.0,223
1,2.0,0.0,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,220
1,3.0,0.0,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,232
0,1.0,3.0,0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,243
1,2.0,1.0,1,1.0,0.0,2.0,1.0,0.0,1.0,1.0,257
1,1.0,4.0,1,0.0,0.0,0.0,0.0,3.0,1.0,2.0,204
1,2.0,2.0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,150
0,1.0,0.0,1,0.0,2.0,2.0,1.0,1.0,0.0,0.0,251
1,1.0,2.0,1,0.0,2.0,0.0,0.0,1.0,1.0,1.0,225
1,4.0,3.0,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,202
1,3.0,1.0,1,1.0,2.0,2.0,1.0,1.0,0.0,1.0,160
1,0.0,1.0,1,0.0,1.0,2.0,1.0,0.0,1.0,2.0,275
0,1.0,0.0,0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,126
0,1.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,147
1,2.0,0.0,1,0.0,2.0,0.0,1.0,0.0,1.0,0.0,213
1,2.0,0.0,0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,172
1,0.0,2.0,1,1.0,2.0,2.0,1.0,3.0,0.0,1.0,190
1,0.0,1.0,1,0.0,0.0,2.0,0.0,3.0,1.0,2.0,273
1,3.0,3.0,0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,215
0,0.0,2.0,0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,185
1,0.0,2.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,184
1,1.0,0.0,1,1.0,2.0,1.0,1.0,0.0,1.0,2.0,242
0,1.0,0.0,0,0.0,0.0,2.0,1.0,4.0,0.0,1.0,157
0,2.0,0.0,0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,197
1,0.0,2.0,0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,174
0,0.0,3.0,1,0.0,1.0,2.0,0.0,3.0,1.0,1.0,262
1,1.0,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,275
0,4.0,1.0,0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,193
0,1.0,4.0,1,0.0,0.0,1.0,1.0,2.0,0.0,0.0,230
0,4.0,0.0,1,0.0,1.0,2.0,1.0,2.0,1.0,0.0,135
1,2.0,2.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,185
0,0.0,3.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,170
1,2.0,1.0,0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,62
1,0.0,0.0,1,0.0,1.0,1.0,1.0,3.0,0.0,2.0,203
1,0.0,0.0,0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,282
0,1.0,0.0,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,235
1,1.0,2.0,0,0.0,3.0,2.0,1.0,3.0,1.0,0.0,214
1,3.0,0.0,1,0.0,2.0,2.0,1.0,4.0,0.0,2.0,183
1,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,209
1,0.0,1.0,0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,213
1,2.0,1.0,0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,205
0,2.0,1.0,1,0.0,0.0,2.0,1.0,4.0,0.0,1.0,264
0,3.0,1.0,1,1.0,1.0,2.0,1.0,7.0,1.0,1.0,261
0,2.0,3.0,1,1.0,0.0,1.0,1.0,4.0,0.0,1.0,180
1,3.0,2.0,0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,218
1,3.0,0.0,1,1.0,2.0,2.0,1.0,1.0,1.0,1.0,179
0,1.0,1.0,1,1.0,1.0,2.0,1.0,3.0,0.0,2.0,201
1,0.0,1.0,1,1.0,1.0,1.0,1.0,3.0,0.0,0.0,279
0,1.0,1.0,1,0.0,1.0,0.0,1.0,2.0,1.0,1.0,172
0,2.0,1.0,1,1.0,2.0,0.0,1.0,2.0,0.0,1.0,227
1,1.0,2.0,1,0.0,1.0,0.0,1.0,2.0,0.0,0.0,183
1,3.0,1.0,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,214
0,2.0,1.0,1,1.0,1.0,1.0,0.0,5.0,1.0,0.0,257
1,2.0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,210
1,0.0,0.0,0,0.0,0.0,1.0,1.0,4.0,1.0,2.0,190
1,3.0,3.0,0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,178
1,4.0,0.0,0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,206
1,1.0,2.0,1,0.0,2.0,1.0,0.0,2.0,0.0,1.0,276
0,1.0,2.0,0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,220
0,0.0,0.0,0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,191
1,0.0,4.0,1,1.0,1.0,0.0,1.0,1.0,0.0,1.0,206
1,0.0,2.0,1,0.0,0.0,2.0,0.0,4.0,0.0,2.0,219
0,2.0,0.0,1,0.0,2.0,2.0,1.0,1.0,0.0,1.0,185
1,3.0,0.0,1,0.0,0.0,1.0,0.0,3.0,1.0,2.0,198
0,4.0,2.0,1,0.0,1.0,2.0,1.0,1.0,1.0,1.0,231
1,1.0,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,225
0,3.0,3.0,1,0.0,1.0,1.0,1.0,4.0,1.0,1.0,270
1,2.0,3.0,1,1.0,1.0,0.0,0.0,6.0,1.0,1.0,231
0,1.0,2.0,0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,212
1,4.0,3.0,0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,246
1,1.0,3.0,1,0.0,2.0,2.0,0.0,2.0,0.0,0.0,218
0,2.0,0.0,1,1.0,1.0,2.0,0.0,1.0,0.0,1.0,260
0,1.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,2.0,206
0,3.0,0.0,1,0.0,2.0,2.0,1.0,1.0,0.0,1.0,210
0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,272
1,1.0,3.0,1,0.0,2.0,1.0,0.0,3.0,0.0,1.0,184
0,3.0,0.0,1,0.0,2.0,1.0,0.0,3.0,1.0,1.0,125
1,2.0,0.0,0,0.0,1.0,2.0,0.0,5.0,1.0,0.0,238
0,1.0,4.0,0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,219
1,3.0,1.0,1,0.0,0.0,1.0,1.0,2.0,1.0,0.0,273
1,0.0,0.0,0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,219
0,1.0,1.0,1,0.0,1.0,0.0,1.0,3.0,1.0,1.0,182
1,4.0,1.0,0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,195
0,0.0,0.0,1,0.0,2.0,0.0,1.0,3.0,0.0,1.0,277
1,2.0,2.0,1,0.0,1.0,2.0,1.0,0.0,1.0,1.0,195
1,1.0,4.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,205
1,3.0,0.0,0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,254
0,1.0,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,130
1,2.0,2.0,1,0.0,1.0,0.0,1.0,3.0,1.0,2.0,196
1,1.0,2.0,1,0.0,1.0,2.0,0.0,3.0,0.0,2.0,289
1,2.0,4.0,1,0.0,2.0,2.0,1.0,3.0,1.0,1.0,245
0,2.0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,219
1,0.0,3.0,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,291
1,2.0,3.0,1,0.0,0.0,2.0,0.0,3.0,0.0,2.0,237
1,4.0,1.0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,201
1,3.0,0.0,1,1.0,1.0,1.0,1.0,3.0,0.0,1.0,273
1,0.0,1.0,1,0.0,0.0,1.0,1.0,4.0,0.0,1.0,262
0,1.0,0.0,1,1.0,1.0,1.0,1.0,5.0,0.0,1.0,248
1,3.0,4.0,1,0.0,2.0,2.0,0.0,3.0,0.0,0.0,280
1,3.0,0.0,1,0.0,1.0,2.0,0.0,2.0,1.0,1.0,179
0,3.0,0.0,1,0.0,1.0,2.0,1.0,7.0,1.0,1.0,197
0,1.0,2.0,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,277
1,1.0,0.0,1,0.0,1.0,2.0,1.0,0.0,0.0,0.0,161
1,2.0,2.0,0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,194
0,0.0,2.0,0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,150
0,2.0,2.0,1,0.0,1.0,2.0,1.0,0.0,0.0,2.0,246
1,3.0,4.0,1,0.0,0.0,1.0,0.0,4.0,0.0,0.0,259
1,4.0,3.0,1,0.0,3.0,2.0,1.0,0.0,0.0,0.0,153
1,2.0,4.0,1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,299
0,3.0,1.0,1,0.0,0.0,1.0,0.0,2.0,0.0,1.0,146
0,3.0,0.0,1,0.0,0.0,2.0,1.0,3.0,0.0,1.0,185
1,2.0,2.0,1,1.0,2.0,1.0,0.0,3.0,1.0,1.0,249
0,1.0,0.0,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,151
0,2.0,1.0,1,0.0,0.0,2.0,1.0,1.0,0.0,0.0,197
1,2.0,2.0,1,0.0,0.0,1.0,0.0,2.0,0.0,2.0,215
0,3.0,0.0,0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,127
1,3.0,2.0,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,236
0,2.0,0.0,1,1.0,0.0,1.0,0.0,2.0,0.0,1.0,200
0,3.0,0.0,0,0.0,2.0,0.0,1.0,6.0,1.0,1.0,182
0,0.0,2.0,1,0.0,2.0,0.0,1.0,0.0,0.0,2.0,203
0,2.0,1.0,0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,216
0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,177
0,2.0,0.0,1,0.0,1.0,2.0,1.0,2.0,1.0,2.0,223
1,3.0,0.0,1,0.0,3.0,2.0,1.0,3.0,1.0,0.0,187
0,3.0,0.0,0,0.0,1.0,1.0,1.0,4.0,0.0,1.0,160
1,2.0,0.0,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,234
1,2.0,1.0,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,236
0,3.0,0.0,1,0.0,0.0,2.0,1.0,3.0,1.0,1.0,137
0,4.0,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,176
0,2.0,0.0,0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,195
0,1.0,1.0,0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,189
1,0.0,1.0,1,1.0,2.0,1.0,1.0,0.0,0.0,1.0,277
1,1.0,2.0,1,1.0,1.0,1.0,0.0,2.0,0.0,1.0,235
1,1.0,2.0,0,1.0,0.0,1.0,1.0,5.0,0.0,1.0,232
1,1.0,1.0,1,0.0,1.0,1.0,1.0,3.0,0.0,1.0,147
1,1.0,0.0,1,0.0,1.0,2.0,1.0,1.0,0.0,1.0,208
0,2.0,1.0,0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,218
1,2.0,1.0,1,0.0,0.0,1.0,0.0,2.0,0.0,1.0,163
1,3.0,2.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,162
0,4.0,2.0,1,0.0,1.0,1.0,1.0,5.0,1.0,1.0,133
0,2.0,1.0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,161
0,2.0,0.0,0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,139
1,1.0,1.0,1,0.0,0.0,2.0,1.0,2.0,0.0,1.0,215
1,4.0,1.0,1,0.0,2.0,0.0,1.0,2.0,0.0,0.0,199
0,0.0,3.0,1,1.0,0.0,0.0,0.0,4.0,1.0,1.0,213
1,1.0,0.0,1,0.0,1.0,1.0,0.0,2.0,0.0,0.0,171
0,1.0,0.0,0,1.0,2.0,2.0,0.0,3.0,1.0,1.0,226
0,1.0,0.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,135
0,3.0,0.0,1,0.0,0.0,2.0,1.0,4.0,1.0,1.0,180
1,1.0,1.0,1,0.0,1.0,1.0,1.0,4.0,0.0,0.0,129
1,0.0,2.0,1,1.0,1.0,1.0,0.0,2.0,0.0,1.0,285
0,2.0,1.0,0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,170
1,0.0,0.0,0,1.0,1.0,2.0,1.0,3.0,0.0,1.0,176
0,1.0,2.0,0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,167
1,1.0,0.0,1,1.0,2.0,2.0,1.0,4.0,0.0,0.0,235
0,1.0,3.0,1,0.0,2.0,2.0,1.0,0.0,0.0,0.0,206
0,1.0,0.0,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,292
1,3.0,0.0,1,0.0,0.0,1.0,0.0,3.0,0.0,1.0,214
0,1.0,0.0,1,0.0,1.0,2.0,1.0,2.0,0.0,2.0,166
0,3.0,1.0,1,1.0,1.0,1.0,1.0,4.0,1.0,0.0,258
0,3.0,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,225
1,3.0,4.0,1,1.0,0.0,1.0,0.0,3.0,1.0,0.0,255
1,1.0,2.0,1,1.0,1.0,1.0,0.0,3.0,0.0,1.0,222
1,0.0,0.0,1,0.0,3.0,1.0,1.0,2.0,0.0,0.0,252
1,3.0,1.0,0,1.0,1.0,2.0,1.0,7.0,1.0,0.0,212
0,4.0,0.0,0,0.0,1.0,2.0,1.0,3.0,0.0,1.0,241
1,0.0,0.0,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,288
0,2.0,0.0,1,0.0,2.0,1.0,1.0,5.0,0.0,1.0,195
1,0.0,1.0,0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,131
0,0.0,0.0,1,1.0,3.0,0.0,1.0,7.0,1.0,2.0,203
0,0.0,1.0,1,0.0,0.0,2.0,0.0,4.0,0.0,1.0,205
1,3.0,0.0,0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,157
1,1.0,0.0,1,1.0,1.0,2.0,0.0,2.0,1.0,1.0,259
0,3.0,0.0,1,0.0,2.0,1.0,1.0,0.0,0.0,0.0,220
1,0.0,1.0,1,1.0,1.0,0.0,0.0,2.0,1.0,1.0,238
1,3.0,3.0,1,0.0,0.0,1.0,1.0,1.0,0.0,1.0,238
1,2.0,0.0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,176
1,3.0,0.0,1,1.0,0.0,1.0,1.0,0.0,0.0,2.0,277
0,4.0,4.0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,257
0,1.0,1.0,0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,167
1,2.0,2.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,267
1,1.0,1.0,1,0.0,2.0,1.0,1.0,4.0,0.0,2.0,233
1,1.0,2.0,1,0.0,1.0,1.0,0.0,4.0,0.0,2.0,254
1,2.0,0.0,0,0.0,1.0,2.0,1.0,3.0,0.0,1.0,172
0,3.0,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,245
0,1.0,0.0,0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,172
1,2.0,3.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,208
1,2.0,0.0,1,0.0,1.0,2.0,1.0,2.0,0.0,1.0,211
1,0.0,1.0,0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,197
0,0.0,0.0,1,0.0,1.0,1.0,1.0,3.0,0.0,1.0,158
0,4.0,0.0,1,0.0,1.0,1.0,1.0,2.0,1.0,1.0,177
0,3.0,0.0,1,0.0,1.0,2.0,1.0,4.0,0.0,1.0,203
0,3.0,0.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,236
0,2.0,3.0,0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,260
0,0.0,1.0,1,1.0,1.0,2.0,1.0,2.0,0.0,1.0,238
1,4.0,0.0,1,0.0,1.0,1.0,0.0,2.0,1.0,1.0,196
